Replicon Accession,Start,End,Size,GI Prediction Program
NC_011770.1,1305201,1309692,4491,sigi_hmm
NC_011770.1,1436690,1441630,4940,sigi_hmm
NC_011770.1,1445686,1450119,4433,sigi_hmm
NC_011770.1,1463761,1472147,8386,sigi_hmm
NC_011770.1,2505189,2511345,6156,sigi_hmm
NC_011770.1,2515459,2521975,6516,sigi_hmm
NC_011770.1,2537197,2545357,8160,sigi_hmm
NC_011770.1,2615495,2619600,4105,sigi_hmm
NC_011770.1,2690501,2697149,6648,sigi_hmm
NC_011770.1,2857709,2861846,4137,sigi_hmm
NC_011770.1,2905378,2911444,6066,sigi_hmm
NC_011770.1,4774502,4779578,5076,sigi_hmm
NC_011770.1,4943767,4949956,6189,sigi_hmm
NC_011770.1,6262062,6266533,4471,sigi_hmm
NC_011757.1,45544,52610,7066,sigi_hmm
NC_011757.1,55017,97009,41992,sigi_hmm
NC_011757.1,104722,111049,6327,sigi_hmm
NC_011757.1,287382,291918,4536,sigi_hmm
NC_011757.1,545412,551229,5817,sigi_hmm
NC_011757.1,994164,1013691,19527,sigi_hmm
NC_011757.1,1128136,1132305,4169,sigi_hmm
NC_011757.1,1253486,1261382,7896,sigi_hmm
NC_011757.1,1267355,1274182,6827,sigi_hmm
NC_011757.1,1295544,1303409,7865,sigi_hmm
NC_011757.1,1311076,1317362,6286,sigi_hmm
NC_011757.1,1354510,1358916,4406,sigi_hmm
NC_011757.1,1533213,1537962,4749,sigi_hmm
NC_011757.1,1541405,1549558,8153,sigi_hmm
NC_011757.1,1562910,1567140,4230,sigi_hmm
NC_011757.1,2039939,2046642,6703,sigi_hmm
NC_011757.1,3493254,3519296,26042,sigi_hmm
NC_011757.1,3559336,3580392,21056,sigi_hmm
NC_011757.1,3873996,3878043,4047,sigi_hmm
NC_011757.1,4037920,4043334,5414,sigi_hmm
NC_011757.1,4049497,4059972,10475,sigi_hmm
NC_011757.1,4193481,4198320,4839,sigi_hmm
NC_011757.1,4215645,4221109,5464,sigi_hmm
NC_011757.1,4297511,4304056,6545,sigi_hmm
NC_011757.1,4308351,4321582,13231,sigi_hmm
NC_011757.1,4347709,4353098,5389,sigi_hmm
NC_011757.1,4451535,4481436,29901,sigi_hmm
NC_011757.1,5054010,5058418,4408,sigi_hmm
NC_011757.1,5059448,5068617,9169,sigi_hmm
NC_011757.1,5085872,5091213,5341,sigi_hmm
NC_011757.1,5109841,5129397,19556,sigi_hmm
NC_011757.1,5535292,5543447,8155,sigi_hmm
NC_011757.1,5710008,5716545,6537,sigi_hmm
NC_011757.1,5752410,5761131,8721,sigi_hmm
NC_011757.1,5773394,5777804,4410,sigi_hmm
NC_011666.1,1578328,1592359,14031,sigi_hmm
NC_011666.1,1608112,1612755,4643,sigi_hmm
NC_011666.1,2266688,2275978,9290,sigi_hmm
NC_011666.1,2343087,2350884,7797,sigi_hmm
NC_011666.1,3013039,3017237,4198,sigi_hmm
NC_011666.1,3039745,3044601,4856,sigi_hmm
NC_011666.1,3387579,3391899,4320,sigi_hmm
NC_011660.1,478682,485353,6671,sigi_hmm
NC_011660.1,2548154,2567426,19272,sigi_hmm
NC_011660.1,2570204,2581324,11120,sigi_hmm
NC_011740.1,321315,327635,6320,sigi_hmm
NC_011740.1,455527,459548,4021,sigi_hmm
NC_011740.1,626947,631219,4272,sigi_hmm
NC_011740.1,1501052,1507450,6398,sigi_hmm
NC_011740.1,2080141,2086771,6630,sigi_hmm
NC_011740.1,2098225,2106727,8502,sigi_hmm
NC_011740.1,2109068,2120418,11350,sigi_hmm
NC_011740.1,2146919,2154369,7450,sigi_hmm
NC_011740.1,2774865,2781002,6137,sigi_hmm
NC_011740.1,3158047,3162711,4664,sigi_hmm
NC_011740.1,3460335,3465024,4689,sigi_hmm
NC_011740.1,4012443,4021851,9408,sigi_hmm
NC_011740.1,4526376,4531389,5013,sigi_hmm
NC_011766.1,84250,89680,5430,sigi_hmm
NC_011769.1,2039862,2050185,10323,sigi_hmm
NC_011769.1,2549908,2555493,5585,sigi_hmm
NC_011769.1,3410205,3416110,5905,sigi_hmm
NC_011769.1,3419978,3425206,5228,sigi_hmm
NC_011769.1,3448377,3452598,4221,sigi_hmm
NC_011726.1,4097691,4101798,4107,sigi_hmm
NC_011729.1,4843910,4847968,4058,sigi_hmm
NC_011728.1,65242,77651,12409,sigi_hmm
NC_011728.1,461342,468456,7114,sigi_hmm
NC_011728.1,659189,669221,10032,sigi_hmm
NC_011728.1,800243,804467,4224,sigi_hmm
NC_011773.1,2111232,2115734,4502,sigi_hmm
NC_011773.1,3042247,3047902,5655,sigi_hmm
NC_011761.1,609339,614139,4800,sigi_hmm
NC_011761.1,751066,756458,5392,sigi_hmm
NC_011761.1,762941,769279,6338,sigi_hmm
NC_011761.1,909231,917486,8255,sigi_hmm
NC_011761.1,1829044,1837096,8052,sigi_hmm
NC_011761.1,2045521,2051003,5482,sigi_hmm
NC_011761.1,2555038,2561708,6670,sigi_hmm
NC_011761.1,2648246,2656202,7956,sigi_hmm
NC_011761.1,2819723,2825428,5705,sigi_hmm
NC_011761.1,2945212,2950876,5664,sigi_hmm
NC_011761.1,2957823,2965686,7863,sigi_hmm
NC_013959.1,2536033,2540155,4122,sigi_hmm
NC_013959.1,2578757,2587697,8940,sigi_hmm
NC_013959.1,2618675,2623367,4692,sigi_hmm
NC_013929.1,9029021,9033824,4803,sigi_hmm
NC_013929.1,10120680,10124949,4269,sigi_hmm
NC_013929.1,8514198,8523425,9227,sigi_hmm
NC_013929.1,7618574,7626705,8131,sigi_hmm
NC_013929.1,7670867,7676488,5621,sigi_hmm
NC_013929.1,7915174,7924781,9607,sigi_hmm
NC_013929.1,3634343,3640870,6527,sigi_hmm
NC_013929.1,3667656,3671802,4146,sigi_hmm
NC_013929.1,3675261,3684631,9370,sigi_hmm
NC_013929.1,3745263,3750659,5396,sigi_hmm
NC_013929.1,4562290,4569986,7696,sigi_hmm
NC_013929.1,5705381,5710451,5070,sigi_hmm
NC_013929.1,5941191,5947999,6808,sigi_hmm
NC_013929.1,6257234,6262599,5365,sigi_hmm
NC_013929.1,6354634,6363919,9285,sigi_hmm
NC_013929.1,7297979,7305647,7668,sigi_hmm
NC_013929.1,3306895,3314335,7440,sigi_hmm
NC_013929.1,3320624,3324655,4031,sigi_hmm
NC_013929.1,3331954,3335995,4041,sigi_hmm
NC_013929.1,3345389,3354239,8850,sigi_hmm
NC_013929.1,3624541,3629403,4862,sigi_hmm
NC_013959.1,2468934,2474731,5797,sigi_hmm
NC_013959.1,2488806,2497700,8894,sigi_hmm
NC_013959.1,1508583,1513628,5045,sigi_hmm
NC_013959.1,1630054,1635584,5530,sigi_hmm
NC_013959.1,1881037,1887589,6552,sigi_hmm
NC_013959.1,2217219,2222736,5517,sigi_hmm
NC_013959.1,2432937,2440176,7239,sigi_hmm
NC_013959.1,2506483,2515685,9202,sigi_hmm
NC_013959.1,1189348,1203339,13991,sigi_hmm
NC_013959.1,840781,845749,4968,sigi_hmm
NC_013959.1,1064096,1097339,33243,sigi_hmm
NC_013959.1,1175517,1186734,11217,sigi_hmm
NC_013959.1,514208,523906,9698,sigi_hmm
NC_013959.1,793858,798812,4954,sigi_hmm
NC_013959.1,818846,823772,4926,sigi_hmm
NC_013959.1,384172,388253,4081,sigi_hmm
NC_013959.1,389394,393886,4492,sigi_hmm
NC_013959.1,406787,410918,4131,sigi_hmm
NC_013959.1,433967,442508,8541,sigi_hmm
NC_013959.1,471594,477709,6115,sigi_hmm
NC_013959.1,486837,497755,10918,sigi_hmm
NC_013959.1,296052,303036,6984,sigi_hmm
NC_013959.1,339508,348904,9396,sigi_hmm
NC_013959.1,61842,67012,5170,sigi_hmm
NC_013959.1,92000,96107,4107,sigi_hmm
NC_013959.1,220609,230343,9734,sigi_hmm
NC_013165.1,2271075,2275169,4094,sigi_hmm
NC_013165.1,2444995,2454024,9029,sigi_hmm
NC_013165.1,2708000,2712671,4671,sigi_hmm
NC_013165.1,3132226,3136304,4078,sigi_hmm
NC_013165.1,3153578,3159958,6380,sigi_hmm
NC_014171.1,2307626,2313490,5864,sigi_hmm
NC_014171.1,3153669,3159070,5401,sigi_hmm
NC_012032.1,4949121,4956939,7818,sigi_hmm
NC_012032.1,4225371,4230066,4695,sigi_hmm
NC_012032.1,4585419,4590323,4904,sigi_hmm
NC_012032.1,4935007,4942206,7199,sigi_hmm
NC_012032.1,3115759,3125806,10047,sigi_hmm
NC_012032.1,1834447,1844870,10423,sigi_hmm
NC_012032.1,454393,460425,6032,sigi_hmm
NC_012032.1,708691,732624,23933,sigi_hmm
NC_012108.1,5019541,5024872,5331,sigi_hmm
NC_012032.1,114558,125078,10520,sigi_hmm
NC_012108.1,4128112,4134005,5893,sigi_hmm
NC_012108.1,4462220,4466649,4429,sigi_hmm
NC_012108.1,2314346,2320642,6296,sigi_hmm
NC_012108.1,2901743,2906700,4957,sigi_hmm
NC_011959.1,1581303,1585636,4333,sigi_hmm
NC_011959.1,1634625,1639882,5257,sigi_hmm
NC_012004.1,1808618,1814611,5993,sigi_hmm
NC_011958.1,730113,735639,5526,sigi_hmm
NC_011958.1,744083,748131,4048,sigi_hmm
NC_011958.1,757588,762934,5346,sigi_hmm
NC_011958.1,769651,773958,4307,sigi_hmm
NC_011958.1,776556,781087,4531,sigi_hmm
NC_011958.1,928653,940243,11590,sigi_hmm
NC_011958.1,1037424,1052557,15133,sigi_hmm
NC_011963.1,747474,755299,7825,sigi_hmm
NC_011963.1,1986779,2002639,15860,sigi_hmm
NC_011963.1,2346739,2352284,5545,sigi_hmm
NC_011894.1,75039,80016,4977,sigi_hmm
NC_011894.1,86372,103847,17475,sigi_hmm
NC_011894.1,591959,597574,5615,sigi_hmm
NC_011894.1,602629,615140,12511,sigi_hmm
NC_011894.1,616089,620704,4615,sigi_hmm
NC_011894.1,624239,629218,4979,sigi_hmm
NC_011894.1,675268,684861,9593,sigi_hmm
NC_011894.1,691870,696637,4767,sigi_hmm
NC_011894.1,907172,921763,14591,sigi_hmm
NC_011894.1,946705,950857,4152,sigi_hmm
NC_011894.1,983031,988872,5841,sigi_hmm
NC_011894.1,996804,1002421,5617,sigi_hmm
NC_011894.1,1004294,1008889,4595,sigi_hmm
NC_011894.1,1505874,1519086,13212,sigi_hmm
NC_011894.1,1654623,1659862,5239,sigi_hmm
NC_011894.1,2080511,2084871,4360,sigi_hmm
NC_011894.1,2128513,2137562,9049,sigi_hmm
NC_011894.1,2200310,2206002,5692,sigi_hmm
NC_011894.1,2321386,2327503,6117,sigi_hmm
NC_011894.1,2329692,2334006,4314,sigi_hmm
NC_011894.1,2377833,2385706,7873,sigi_hmm
NC_011894.1,2391771,2404545,12774,sigi_hmm
NC_011894.1,2493515,2501051,7536,sigi_hmm
NC_011894.1,2507479,2516593,9114,sigi_hmm
NC_011894.1,2554683,2559288,4605,sigi_hmm
NC_011894.1,2560160,2566056,5896,sigi_hmm
NC_011894.1,2632689,2644774,12085,sigi_hmm
NC_011894.1,2647852,2653052,5200,sigi_hmm
NC_011894.1,2656101,2670445,14344,sigi_hmm
NC_011894.1,2760933,2777660,16727,sigi_hmm
NC_011894.1,2779444,2788025,8581,sigi_hmm
NC_011894.1,2818518,2824833,6315,sigi_hmm
NC_011894.1,3043840,3051385,7545,sigi_hmm
NC_011894.1,3053778,3066887,13109,sigi_hmm
NC_011894.1,3073209,3077454,4245,sigi_hmm
NC_011894.1,3086228,3092900,6672,sigi_hmm
NC_011894.1,3095181,3100301,5120,sigi_hmm
NC_011894.1,3106705,3113180,6475,sigi_hmm
NC_011894.1,3168364,3173720,5356,sigi_hmm
NC_011894.1,3178584,3192932,14348,sigi_hmm
NC_011894.1,3203508,3208210,4702,sigi_hmm
NC_011894.1,3271601,3281220,9619,sigi_hmm
NC_011894.1,3331730,3336325,4595,sigi_hmm
NC_011894.1,3338753,3350328,11575,sigi_hmm
NC_011894.1,3353154,3364206,11052,sigi_hmm
NC_011894.1,3479705,3484347,4642,sigi_hmm
NC_011894.1,3489160,3498337,9177,sigi_hmm
NC_011894.1,3523398,3528117,4719,sigi_hmm
NC_011894.1,3566294,3570375,4081,sigi_hmm
NC_011894.1,3576507,3593424,16917,sigi_hmm
NC_011894.1,3630586,3635338,4752,sigi_hmm
NC_011894.1,3900140,3905032,4892,sigi_hmm
NC_011894.1,3982304,3989544,7240,sigi_hmm
NC_011894.1,3993621,4000858,7237,sigi_hmm
NC_011894.1,4020314,4029351,9037,sigi_hmm
NC_011894.1,4032046,4040473,8427,sigi_hmm
NC_011894.1,4054329,4060796,6467,sigi_hmm
NC_011894.1,4094486,4101568,7082,sigi_hmm
NC_011894.1,4106945,4114020,7075,sigi_hmm
NC_011894.1,4313759,4318854,5095,sigi_hmm
NC_011894.1,4364768,4375372,10604,sigi_hmm
NC_011894.1,4378132,4384127,5995,sigi_hmm
NC_011894.1,4391592,4396860,5268,sigi_hmm
NC_011894.1,4921468,4925715,4247,sigi_hmm
NC_011894.1,5059807,5068328,8521,sigi_hmm
NC_011894.1,5074200,5078297,4097,sigi_hmm
NC_011894.1,5083230,5092752,9522,sigi_hmm
NC_011894.1,5482900,5495604,12704,sigi_hmm
NC_011894.1,5753000,5763333,10333,sigi_hmm
NC_011894.1,5774303,5778364,4061,sigi_hmm
NC_011894.1,6230662,6239778,9116,sigi_hmm
NC_011894.1,6271867,6276441,4574,sigi_hmm
NC_011894.1,6295807,6305897,10090,sigi_hmm
NC_011894.1,6386642,6394450,7808,sigi_hmm
NC_011894.1,6397344,6419799,22455,sigi_hmm
NC_011894.1,6421455,6431118,9663,sigi_hmm
NC_011894.1,6491163,6496586,5423,sigi_hmm
NC_011894.1,6524759,6532482,7723,sigi_hmm
NC_011894.1,6712498,6718438,5940,sigi_hmm
NC_011894.1,6734985,6739267,4282,sigi_hmm
NC_011894.1,6895015,6908216,13201,sigi_hmm
NC_011894.1,6918235,6925698,7463,sigi_hmm
NC_011894.1,6931547,6947453,15906,sigi_hmm
NC_011894.1,7041810,7050635,8825,sigi_hmm
NC_011894.1,7120164,7124904,4740,sigi_hmm
NC_011894.1,7570367,7593273,22906,sigi_hmm
NC_011894.1,7726918,7734462,7544,sigi_hmm
NC_011999.1,1510067,1514953,4886,sigi_hmm
NC_011899.1,1442779,1447173,4394,sigi_hmm
NC_011899.1,1453796,1458216,4420,sigi_hmm
NC_011899.1,2488625,2495087,6462,sigi_hmm
NC_011852.1,51915,55972,4057,sigi_hmm
NC_011852.1,331234,336567,5333,sigi_hmm
NC_011852.1,601989,609130,7141,sigi_hmm
NC_011852.1,781598,790040,8442,sigi_hmm
NC_011852.1,1017478,1023106,5628,sigi_hmm
NC_011852.1,1557656,1562360,4704,sigi_hmm
NC_011852.1,1911148,1917680,6532,sigi_hmm
NC_011979.1,330588,335687,5099,sigi_hmm
NC_011979.1,1239127,1247007,7880,sigi_hmm
NC_011751.1,18266,24689,6423,sigi_hmm
NC_011751.1,237098,241190,4092,sigi_hmm
NC_011751.1,262559,273862,11303,sigi_hmm
NC_011751.1,354411,361889,7478,sigi_hmm
NC_011751.1,368727,374217,5490,sigi_hmm
NC_011751.1,642470,647431,4961,sigi_hmm
NC_011751.1,654940,659159,4219,sigi_hmm
NC_011751.1,684706,691519,6813,sigi_hmm
NC_011751.1,699092,709063,9971,sigi_hmm
NC_011751.1,1360890,1365065,4175,sigi_hmm
NC_011751.1,1393488,1398144,4656,sigi_hmm
NC_011751.1,1415838,1420613,4775,sigi_hmm
NC_011751.1,1422240,1431288,9048,sigi_hmm
NC_011751.1,1456445,1466853,10408,sigi_hmm
NC_011751.1,1720572,1727405,6833,sigi_hmm
NC_011751.1,1777602,1781965,4363,sigi_hmm
NC_011751.1,1784789,1793798,9009,sigi_hmm
NC_011751.1,1866454,1882264,15810,sigi_hmm
NC_011751.1,2329140,2342571,13431,sigi_hmm
NC_011751.1,2356300,2363910,7610,sigi_hmm
NC_011751.1,2403920,2411793,7873,sigi_hmm
NC_011751.1,2773225,2782772,9547,sigi_hmm
NC_011751.1,3050320,3062956,12636,sigi_hmm
NC_011751.1,3073619,3079693,6074,sigi_hmm
NC_011751.1,3085706,3092003,6297,sigi_hmm
NC_011751.1,3294163,3321354,27191,sigi_hmm
NC_011751.1,3446197,3456993,10796,sigi_hmm
NC_011751.1,3460404,3468660,8256,sigi_hmm
NC_011751.1,3478061,3484306,6245,sigi_hmm
NC_011751.1,3493729,3503716,9987,sigi_hmm
NC_011751.1,3538491,3552914,14423,sigi_hmm
NC_011751.1,3989994,3997188,7194,sigi_hmm
NC_011751.1,4259218,4264393,5175,sigi_hmm
NC_011751.1,4300718,4308364,7646,sigi_hmm
NC_011751.1,4381304,4388194,6890,sigi_hmm
NC_011751.1,5012170,5016476,4306,sigi_hmm
NC_011751.1,5072704,5084388,11684,sigi_hmm
NC_011751.1,5121477,5126027,4550,sigi_hmm
NC_011742.1,238994,243928,4934,sigi_hmm
NC_011742.1,264478,271646,7168,sigi_hmm
NC_011742.1,310705,318084,7379,sigi_hmm
NC_011742.1,324923,330413,5490,sigi_hmm
NC_011742.1,333859,340867,7008,sigi_hmm
NC_011742.1,604061,612046,7985,sigi_hmm
NC_011742.1,1076998,1083403,6405,sigi_hmm
NC_011742.1,1187403,1197262,9859,sigi_hmm
NC_011742.1,1228291,1237025,8734,sigi_hmm
NC_011742.1,1336347,1341906,5559,sigi_hmm
NC_011742.1,1538842,1543687,4845,sigi_hmm
NC_011742.1,1581262,1585588,4326,sigi_hmm
NC_011742.1,1605136,1611586,6450,sigi_hmm
NC_011742.1,2036951,2042027,5076,sigi_hmm
NC_011742.1,2048963,2056128,7165,sigi_hmm
NC_011742.1,2101558,2108782,7224,sigi_hmm
NC_011742.1,2162439,2167154,4715,sigi_hmm
NC_011742.1,2202161,2206219,4058,sigi_hmm
NC_011742.1,2223961,2229379,5418,sigi_hmm
NC_011742.1,2493355,2508070,14715,sigi_hmm
NC_011742.1,2515936,2523840,7904,sigi_hmm
NC_011742.1,2526984,2531772,4788,sigi_hmm
NC_011742.1,2537538,2547086,9548,sigi_hmm
NC_011742.1,2829337,2839819,10482,sigi_hmm
NC_011742.1,2871188,2875550,4362,sigi_hmm
NC_011742.1,3046168,3050907,4739,sigi_hmm
NC_011742.1,3064585,3069871,5286,sigi_hmm
NC_011742.1,3229672,3234853,5181,sigi_hmm
NC_011742.1,3237493,3242174,4681,sigi_hmm
NC_011742.1,3250353,3256434,6081,sigi_hmm
NC_011742.1,3286172,3294477,8305,sigi_hmm
NC_011742.1,3763922,3773337,9415,sigi_hmm
NC_011742.1,3809370,3813679,4309,sigi_hmm
NC_011742.1,4005045,4011193,6148,sigi_hmm
NC_011742.1,4356023,4360173,4150,sigi_hmm
NC_011742.1,4619336,4625037,5701,sigi_hmm
NC_011742.1,4660254,4672457,12203,sigi_hmm
NC_011742.1,4801833,4806454,4621,sigi_hmm
NC_011742.1,4820658,4826998,6340,sigi_hmm
NC_011742.1,4839905,4847898,7993,sigi_hmm
NC_011742.1,4877365,4887852,10487,sigi_hmm
NC_011742.1,4967226,4973921,6695,sigi_hmm
NC_011742.1,4993510,4998594,5084,sigi_hmm
NC_011993.1,237962,242057,4095,sigi_hmm
NC_011993.1,263447,275935,12488,sigi_hmm
NC_011993.1,315149,322527,7378,sigi_hmm
NC_011993.1,329366,334856,5490,sigi_hmm
NC_011993.1,338469,345469,7000,sigi_hmm
NC_011993.1,999027,1008043,9016,sigi_hmm
NC_011993.1,1008418,1017968,9550,sigi_hmm
NC_011993.1,1027265,1036707,9442,sigi_hmm
NC_011993.1,1067713,1074118,6405,sigi_hmm
NC_011993.1,1221387,1230529,9142,sigi_hmm
NC_011993.1,1486962,1499587,12625,sigi_hmm
NC_011993.1,1531719,1536046,4327,sigi_hmm
NC_011993.1,1538912,1544358,5446,sigi_hmm
NC_011993.1,1566358,1572808,6450,sigi_hmm
NC_011993.1,1608033,1615577,7544,sigi_hmm
NC_011993.1,1616642,1624259,7617,sigi_hmm
NC_011993.1,2046396,2051502,5106,sigi_hmm
NC_011993.1,2056573,2074630,18057,sigi_hmm
NC_011993.1,2122543,2128804,6261,sigi_hmm
NC_011993.1,2180925,2185640,4715,sigi_hmm
NC_011993.1,2205589,2211427,5838,sigi_hmm
NC_011993.1,2477929,2487477,9548,sigi_hmm
NC_011993.1,2955013,2960242,5229,sigi_hmm
NC_011993.1,3120899,3129735,8836,sigi_hmm
NC_011993.1,3600244,3609671,9427,sigi_hmm
NC_011993.1,3841297,3847445,6148,sigi_hmm
NC_011993.1,4196962,4201109,4147,sigi_hmm
NC_011993.1,4466555,4470630,4075,sigi_hmm
NC_011993.1,4648615,4660778,12163,sigi_hmm
NC_011993.1,4685384,4691903,6519,sigi_hmm
NC_011750.1,22119,28542,6423,sigi_hmm
NC_011750.1,162479,167678,5199,sigi_hmm
NC_011750.1,416415,421905,5490,sigi_hmm
NC_011750.1,428742,438035,9293,sigi_hmm
NC_011750.1,557721,565447,7726,sigi_hmm
NC_011750.1,963508,968928,5420,sigi_hmm
NC_011750.1,1041813,1054496,12683,sigi_hmm
NC_011750.1,1111646,1116010,4364,sigi_hmm
NC_011750.1,1116762,1124359,7597,sigi_hmm
NC_011750.1,1127826,1131975,4149,sigi_hmm
NC_011750.1,1564221,1568465,4244,sigi_hmm
NC_011750.1,1571582,1577315,5733,sigi_hmm
NC_011750.1,1856788,1861115,4327,sigi_hmm
NC_011750.1,1911834,1916546,4712,sigi_hmm
NC_011750.1,1987044,1993850,6806,sigi_hmm
NC_011750.1,1998078,2002561,4483,sigi_hmm
NC_011750.1,2170044,2176451,6407,sigi_hmm
NC_011750.1,2501729,2507265,5536,sigi_hmm
NC_011750.1,2591679,2598089,6410,sigi_hmm
NC_011750.1,2602440,2611988,9548,sigi_hmm
NC_011750.1,2647154,2651650,4496,sigi_hmm
NC_011750.1,2750523,2759421,8898,sigi_hmm
NC_011750.1,2764146,2769474,5328,sigi_hmm
NC_011750.1,2933379,2940049,6670,sigi_hmm
NC_011750.1,2949057,2954750,5693,sigi_hmm
NC_011750.1,3066836,3070872,4036,sigi_hmm
NC_011750.1,3175466,3180555,5089,sigi_hmm
NC_011750.1,3416070,3423220,7150,sigi_hmm
NC_011750.1,3549027,3554715,5688,sigi_hmm
NC_011750.1,3591283,3600808,9525,sigi_hmm
NC_011750.1,4313917,4320062,6145,sigi_hmm
NC_011750.1,4367382,4371855,4473,sigi_hmm
NC_011750.1,4399627,4407316,7689,sigi_hmm
NC_011750.1,4419601,4426584,6983,sigi_hmm
NC_011750.1,4497916,4504792,6876,sigi_hmm
NC_011750.1,4790491,4794901,4410,sigi_hmm
NC_011750.1,4950895,4957119,6224,sigi_hmm
NC_011750.1,4963268,4970212,6944,sigi_hmm
NC_011750.1,4979731,4990381,10650,sigi_hmm
NC_011750.1,5052091,5057018,4927,sigi_hmm
NC_011741.1,149909,156437,6528,sigi_hmm
NC_011741.1,233607,239765,6158,sigi_hmm
NC_011741.1,820345,825179,4834,sigi_hmm
NC_011741.1,849032,855629,6597,sigi_hmm
NC_011741.1,1239389,1246496,7107,sigi_hmm
NC_011741.1,1586601,1590927,4326,sigi_hmm
NC_011741.1,1593788,1600785,6997,sigi_hmm
NC_011741.1,1674528,1692827,18299,sigi_hmm
NC_011741.1,1984892,2003042,18150,sigi_hmm
NC_011741.1,2119486,2127102,7616,sigi_hmm
NC_011741.1,2164757,2171553,6796,sigi_hmm
NC_011741.1,2246322,2252337,6015,sigi_hmm
NC_011741.1,2517508,2527056,9548,sigi_hmm
NC_011741.1,2723342,2728540,5198,sigi_hmm
NC_011741.1,2827827,2833485,5658,sigi_hmm
NC_011741.1,3038839,3057048,18209,sigi_hmm
NC_011741.1,3268841,3274326,5485,sigi_hmm
NC_011741.1,3831491,3837566,6075,sigi_hmm
NC_011741.1,3869686,3875834,6148,sigi_hmm
NC_011741.1,4575525,4603277,27752,sigi_hmm
NC_011745.1,238973,243907,4934,sigi_hmm
NC_011745.1,264463,273545,9082,sigi_hmm
NC_011745.1,297377,307204,9827,sigi_hmm
NC_011745.1,339839,347771,7932,sigi_hmm
NC_011745.1,353155,357447,4292,sigi_hmm
NC_011745.1,932124,936334,4210,sigi_hmm
NC_011745.1,940710,946090,5380,sigi_hmm
NC_011745.1,1107496,1113178,5682,sigi_hmm
NC_011745.1,1116508,1123068,6560,sigi_hmm
NC_011745.1,1159885,1164886,5001,sigi_hmm
NC_011745.1,1283217,1289115,5898,sigi_hmm
NC_011745.1,1293069,1302085,9016,sigi_hmm
NC_011745.1,1590333,1594877,4544,sigi_hmm
NC_011745.1,1626487,1630850,4363,sigi_hmm
NC_011745.1,1693744,1698476,4732,sigi_hmm
NC_011745.1,2215060,2221545,6485,sigi_hmm
NC_011745.1,2234572,2263175,28603,sigi_hmm
NC_011745.1,2263864,2271508,7644,sigi_hmm
NC_011745.1,2277701,2288883,11182,sigi_hmm
NC_011745.1,2311026,2320261,9235,sigi_hmm
NC_011745.1,2374660,2379375,4715,sigi_hmm
NC_011745.1,2406598,2412016,5418,sigi_hmm
NC_011745.1,2468099,2475394,7295,sigi_hmm
NC_011745.1,2479121,2490166,11045,sigi_hmm
NC_011745.1,2491324,2497231,5907,sigi_hmm
NC_011745.1,2755381,2770030,14649,sigi_hmm
NC_011745.1,3205042,3210328,5286,sigi_hmm
NC_011745.1,3251464,3256804,5340,sigi_hmm
NC_011745.1,3383429,3390128,6699,sigi_hmm
NC_011745.1,3411855,3419250,7395,sigi_hmm
NC_011745.1,3427895,3433639,5744,sigi_hmm
NC_011745.1,3452520,3457607,5087,sigi_hmm
NC_011745.1,3464521,3480057,15536,sigi_hmm
NC_011745.1,3519707,3527287,7580,sigi_hmm
NC_011745.1,3995384,4006411,11027,sigi_hmm
NC_011745.1,4234107,4239279,5172,sigi_hmm
NC_011745.1,4867908,4881001,13093,sigi_hmm
NC_011745.1,5065518,5073402,7884,sigi_hmm
NC_011745.1,5076455,5081323,4868,sigi_hmm
NC_011745.1,5118415,5131305,12890,sigi_hmm
NC_011745.1,5140253,5144909,4656,sigi_hmm
NC_011748.1,149767,156295,6528,sigi_hmm
NC_011748.1,236219,242377,6158,sigi_hmm
NC_011748.1,305447,312183,6736,sigi_hmm
NC_011748.1,333123,337925,4802,sigi_hmm
NC_011748.1,694302,700084,5782,sigi_hmm
NC_011748.1,1306723,1314849,8126,sigi_hmm
NC_011748.1,1412265,1420906,8641,sigi_hmm
NC_011748.1,1692003,1696329,4326,sigi_hmm
NC_011748.1,1699190,1706185,6995,sigi_hmm
NC_011748.1,1789221,1796081,6860,sigi_hmm
NC_011748.1,2142257,2146529,4272,sigi_hmm
NC_011748.1,2271524,2279132,7608,sigi_hmm
NC_011748.1,2282496,2289661,7165,sigi_hmm
NC_011748.1,2332415,2341992,9577,sigi_hmm
NC_011748.1,2416282,2421699,5417,sigi_hmm
NC_011748.1,2665518,2679131,13613,sigi_hmm
NC_011748.1,2689973,2698344,8371,sigi_hmm
NC_011748.1,2698632,2708464,9832,sigi_hmm
NC_011748.1,2713019,2727978,14959,sigi_hmm
NC_011748.1,2980678,2999265,18587,sigi_hmm
NC_011748.1,3204688,3222933,18245,sigi_hmm
NC_011748.1,3369231,3393025,23794,sigi_hmm
NC_011748.1,3411756,3416406,4650,sigi_hmm
NC_011748.1,3536104,3541589,5485,sigi_hmm
NC_011748.1,3995319,4001045,5726,sigi_hmm
NC_011748.1,4173975,4180137,6162,sigi_hmm
NC_011748.1,4794357,4800224,5867,sigi_hmm
NC_011748.1,4957121,4961263,4142,sigi_hmm
NC_011748.1,4966835,4989594,22759,sigi_hmm
NC_011748.1,4992698,4996989,4291,sigi_hmm
NC_011748.1,5024642,5029695,5053,sigi_hmm
NC_011748.1,5039456,5043841,4385,sigi_hmm
